,time[ms],time_0,csv_load_0,time_1,csv_load_1
1551,3400,3400,0.6016260162601627,7700.0,0.8333333333333334
1552,3500,3500,0.60625,7800.0,0.9
1553,3600,3600,0.6304347826086957,7900.0,
1554,3700,3700,0.64,8000.0,
1555,3800,3800,0.6229508196721312,0.0,
1556,3900,3900,0.6808510638297872,100.0,1.0
1557,4000,4000,0.6125654450261779,200.0,0.8
1558,4100,4100,0.5906432748538012,300.0,0.7777777777777778
1559,4200,4200,0.6729559748427673,400.0,0.75
1560,4300,4300,0.6296296296296297,500.0,0.7692307692307693
1561,4400,4400,0.6466666666666666,600.0,0.8333333333333334
1562,4500,4500,0.6524390243902439,700.0,
1563,4600,4600,0.6181818181818182,800.0,
1564,4700,4700,0.6459627329192547,900.0,0.7692307692307693
1565,4800,4800,0.5454545454545454,1000.0,
1566,4900,4900,0.5661764705882353,1100.0,
1567,5000,5000,0.6232876712328768,1200.0,0.875
1568,5100,5100,0.6433566433566433,1300.0,0.7
1569,5200,5200,0.6344827586206897,1400.0,0.8333333333333334
1570,5300,5300,0.6626506024096386,1500.0,0.8333333333333334
1571,5400,5400,0.5747126436781609,1600.0,0.7777777777777778
1572,5500,5500,0.6370370370370371,1700.0,0.8333333333333334
1573,5600,5600,0.6065573770491803,1800.0,0.9090909090909092
1574,5700,5700,0.7556818181818182,1900.0,
1575,5800,5800,0.6865671641791045,2000.0,
1576,5900,5900,0.6614583333333334,2100.0,0.8
1577,6000,6000,0.646551724137931,2200.0,0.9090909090909092
1578,6100,6100,0.5914634146341463,2300.0,0.9166666666666666
1579,6200,6200,0.6032608695652174,2400.0,
1580,6300,6300,0.6216216216216216,2500.0,
1581,6400,6400,0.6144578313253012,2600.0,
1582,6500,6500,0.6515151515151515,2700.0,
1583,6600,6600,0.6386554621848739,2800.0,0.9166666666666666
1584,6700,6700,0.6473988439306358,2900.0,0.8181818181818182
1585,6800,6800,0.78125,3000.0,
1586,6900,6900,0.4141414141414141,3100.0,
1587,7000,7000,0.6351351351351351,3200.0,
1588,7100,7100,0.6439024390243903,3300.0,
1589,7200,7200,0.6518518518518519,3400.0,
1590,7300,7300,0.6691176470588235,3500.0,
1591,7400,7400,0.6513157894736842,3600.0,0.9
1592,7500,7500,0.5923566878980892,3700.0,0.7692307692307693
1593,7600,7600,0.6158536585365854,3800.0,0.7857142857142857
1594,7700,7700,0.7206703910614525,3900.0,
1595,7800,7800,0.66875,4000.0,
1596,7900,7900,0.3714285714285713,4100.0,0.7857142857142857
1597,8000,8000,0.627906976744186,4200.0,0.8181818181818182
1598,0,0,,4300.0,0.7272727272727273
1599,100,100,0.9569377990430622,4400.0,0.8
1600,200,200,0.8944099378881988,4500.0,0.8181818181818182
1601,300,300,0.785234899328859,4600.0,0.8
1602,400,400,,4700.0,0.8333333333333334
1603,500,500,,4800.0,
1604,600,600,0.7859237536656891,4900.0,
1605,700,700,0.8571428571428571,5000.0,0.6923076923076923
1606,800,800,0.9571428571428572,5100.0,0.8
1607,900,900,0.8920454545454546,5200.0,0.5
1608,1000,1000,0.8376623376623377,5300.0,0.8333333333333334
1609,1100,1100,0.9053254437869822,5400.0,
1610,1200,1200,0.9151515151515152,5500.0,
1611,1300,1300,0.9352517985611508,5600.0,0.7692307692307693
1612,1400,1400,0.7734806629834254,5700.0,0.9090909090909092
1613,1500,1500,0.71875,5800.0,0.8
1614,1600,1600,0.6991869918699187,5900.0,0.75
1615,1700,1700,0.6774193548387096,6000.0,0.75
1616,1800,1800,0.8,6100.0,0.8888888888888888
1617,1900,1900,0.9328859060402684,6200.0,0.8
1618,2000,2000,0.863905325443787,6300.0,0.6
1619,2100,2100,0.7686567164179104,6400.0,0.8571428571428571
1620,2200,2200,0.7727272727272727,6500.0,0.8333333333333334
1621,2300,2300,0.7828947368421053,6600.0,0.7777777777777778
1622,2400,2400,0.7277777777777777,6700.0,0.875
1623,2500,2500,0.7619047619047619,6800.0,0.7142857142857143
1624,2600,2600,0.967741935483871,6900.0,
1625,2700,2700,0.5258620689655172,7000.0,
1626,2800,2800,0.6285714285714286,7100.0,0.8181818181818182
1627,2900,2900,0.6554054054054054,7200.0,0.7777777777777778
1628,3000,3000,0.575,7300.0,0.8666666666666667
1629,3100,3100,0.6644736842105263,7400.0,0.75
1630,3200,3200,0.5979899497487438,7500.0,0.6923076923076923
1631,3300,3300,0.6356589147286822,7600.0,0.7777777777777778
1632,3400,3400,0.5662650602409639,7700.0,0.75
1633,3500,3500,0.6987951807228916,7800.0,0.875
1634,3600,3600,0.5892857142857143,7900.0,0.8
1635,3700,3700,0.6923076923076923,8000.0,0.7777777777777778
1636,3800,3800,0.4580152671755725,0.0,
1637,3900,3900,0.6575342465753424,100.0,
1638,4000,4000,0.6461538461538462,200.0,
1639,4100,4100,0.6289308176100629,300.0,0.9230769230769232
1640,4200,4200,0.5857142857142857,400.0,0.7
1641,4300,4300,0.6232876712328768,500.0,0.6666666666666666
1642,4400,4400,0.6267605633802817,600.0,0.8181818181818182
1643,4500,4500,0.6666666666666666,700.0,0.8181818181818182
1644,4600,4600,0.6130653266331658,800.0,
1645,4700,4700,0.5945945945945946,900.0,
1646,4800,4800,0.5308641975308642,1000.0,0.8333333333333334
1647,4900,4900,0.6327683615819211,1100.0,0.8
1648,5000,5000,0.60431654676259,1200.0,0.8571428571428571
1649,5100,5100,0.6614173228346457,1300.0,
1650,5200,5200,0.6701030927835051,1400.0,
1651,5300,5300,0.6165413533834586,1500.0,0.9166666666666666
1652,5400,5400,0.6428571428571429,1600.0,1.0
1653,5500,5500,0.6206896551724138,1700.0,0.8
1654,5600,5600,0.7232704402515723,1800.0,0.9090909090909092
1655,5700,5700,0.6344086021505376,1900.0,0.9090909090909092
1656,5800,5800,0.6063829787234043,2000.0,0.875
1657,5900,5900,0.6302521008403361,2100.0,0.8181818181818182
1658,6000,6000,0.5875000000006003,2200.0,0.875
1659,6100,6100,0.6052631578941322,2300.0,0.9090909090909092
1660,6200,6200,0.6335877862595419,2400.0,0.8181818181818182
1661,6300,6300,0.631578947368421,2500.0,0.8461538461538461
1662,6400,6400,0.6269841269841271,2600.0,0.8333333333333334
1663,6500,6500,0.678082191780822,2700.0,0.9090909090909092
1664,6600,6600,0.6764705882352942,2800.0,0.7272727272727273
1665,6700,6700,0.65625,2900.0,
1666,6800,6800,0.6530612244897959,3000.0,
1667,6900,6900,0.4870689655172414,3100.0,0.8181818181818182
1668,7000,7000,0.6294117647058823,3200.0,0.8
1669,7100,7100,0.6256684491978609,3300.0,0.8
1670,7200,7200,0.6592592592592592,3400.0,0.9
1671,7300,7300,0.5847457627118644,3500.0,0.9
1672,7400,7400,0.6153846153846154,3600.0,0.7777777777777778
1673,7500,7500,0.6644736842105263,3700.0,0.8
1674,7600,7600,0.6580645161290323,3800.0,0.7692307692307693
1675,7700,7700,0.6439024390243903,3900.0,0.8888888888888888
1676,7800,7800,,4000.0,0.8181818181818182
1677,7900,7900,,4100.0,0.8333333333333334
1678,8000,8000,0.4747474747474748,4200.0,
1679,0,0,,4300.0,
1680,100,100,0.95260663507109,4400.0,
1681,200,200,0.7321428571428571,4500.0,
1682,300,300,0.7884615384615384,0.0,
1683,400,400,,100.0,
1684,500,500,,200.0,
1685,600,600,0.9006211180124224,300.0,
1686,700,700,0.9183673469387756,400.0,
1687,800,800,0.9255813953488372,500.0,
1688,900,900,0.8702702702702703,600.0,
1689,1000,1000,0.8181818181818182,700.0,
1690,1100,1100,0.8313253012048193,800.0,
1691,1200,1200,0.8942731277533039,900.0,0.95
1692,1300,1300,0.7964071856287425,1000.0,0.9
1693,1400,1400,0.6271186440677966,1100.0,0.8461538461538461
1694,1500,1500,0.8555555555555555,1200.0,
1695,1600,1600,0.7292817679558011,1300.0,
1696,1700,1700,0.725925925925926,1400.0,0.9285714285714286
1697,1800,1800,0.873015873015873,1500.0,0.9090909090909092
1698,1900,1900,0.9421052631578948,1600.0,0.7692307692307693
1699,2000,2000,0.8423645320197044,1700.0,
1700,2100,2100,0.7518796992481203,1800.0,
1701,2200,2200,0.8716216216216216,1900.0,0.5384615384615384
1702,2300,2300,0.8040540540540541,2000.0,1.0
1703,2400,2400,0.6666666666666666,2100.0,0.75
1704,2500,2500,0.7872340425531915,2200.0,0.8461538461538461
1705,2600,2600,0.3983050847457627,2300.0,
1706,2700,2700,0.8483146067415731,2400.0,
1707,2800,2800,0.7632850241545893,2500.0,0.7857142857142857
1708,2900,2900,0.6337209302325582,2600.0,0.9090909090909092
1709,3000,3000,0.6225165562913907,2700.0,
1710,3100,3100,0.6439393939393939,2800.0,
1711,3200,3200,0.6458333333333334,2900.0,
1712,3300,3300,0.6375,3000.0,
1713,3400,3400,0.6962025316455697,3100.0,
1714,3500,3500,0.6785714285714286,3200.0,
1715,3600,3600,0.45,3300.0,0.2363636363636364
1716,3700,3700,0.6363636363636364,3400.0,0.8823529411764706
1717,3800,3800,0.6380368098159509,3500.0,0.7
1718,3900,3900,0.6012269938650306,3600.0,
1719,4000,4000,0.6381578947368421,3700.0,
1720,4100,4100,0.6441717791411042,3800.0,0.7692307692307693
1721,4200,4200,0.6518518518518519,3900.0,0.75
1722,4300,4300,0.5695364238410596,4000.0,0.8
1723,4400,4400,0.6336633663366337,4100.0,0.9
1724,4500,4500,0.6496815286624203,4200.0,
1725,4600,4600,0.6415094339622641,4300.0,
1726,4700,4700,0.6434782608695652,4400.0,0.8181818181818182
1727,4800,4800,0.6319018404907976,4500.0,0.8333333333333334
1728,4900,4900,0.6516129032258065,4600.0,0.8
1729,5000,5000,0.591715976331361,4700.0,0.875
1730,5100,5100,0.6095238095238096,4800.0,0.7272727272727273
1731,5200,5200,0.5920000000000001,4900.0,
1732,5300,5300,0.5674157303370787,5000.0,
1733,5400,5400,0.7045454545454546,5100.0,0.6923076923076923
1734,5500,5500,0.6453900709219859,5200.0,0.7419354838709677
1735,5600,5600,0.58,5300.0,
1736,5700,5700,0.5804195804195804,5400.0,
1737,5800,5800,0.5663716814159292,5500.0,0.8181818181818182
1738,5900,5900,0.6130952380952381,5600.0,0.6666666666666666
1739,6000,6000,0.6223776223776224,5700.0,0.75
1740,6100,6100,0.6666666666666666,5800.0,
1741,6200,6200,0.6201923076923077,5900.0,
1742,6300,6300,0.6411764705882353,6000.0,0.6875
1743,6400,6400,0.7142857142857143,6100.0,0.7142857142857143
1744,6500,6500,0.6506024096385542,6200.0,0.7692307692307693
1745,6600,6600,0.6451612903225806,6300.0,
1746,6700,6700,0.42168674698795183,6400.0,
1747,6800,6800,0.6377952755905512,6500.0,0.8333333333333334
1748,6900,6900,0.6502732240437158,6600.0,0.8181818181818182
1749,7000,7000,0.6301369863013698,6700.0,0.8181818181818182
1750,7100,7100,0.6127167630057804,6800.0,0.7272727272727273
1751,7200,7200,0.6293706293706294,6900.0,0.8181818181818182
1752,7300,7300,0.6442953020134228,7000.0,0.9230769230769232
1753,7400,7400,0.7236180904522613,7100.0,
1754,7500,7500,0.65,7200.0,
1755,7600,7600,0.6219512195121951,7300.0,
1756,7700,7700,0.6521739130434783,7400.0,
1757,7800,7800,0.6304347826086957,7500.0,0.8333333333333334
1758,7900,7900,0.6036585365853658,7600.0,0.8181818181818182
1759,8000,8000,0.5897435897435898,7700.0,0.8
1760,0,0,,7800.0,0.6923076923076923
1761,100,100,,7900.0,0.8888888888888888
1762,200,200,,8000.0,0.8181818181818182
1763,300,300,0.9722222222222222,0.0,
1764,400,400,0.9795918367346941,100.0,
1765,500,500,0.9637305699481864,200.0,
1766,600,600,0.9489795918367347,300.0,0.9285714285714286
1767,700,700,0.994011976047904,400.0,0.9090909090909092
1768,800,800,0.9821428571428572,500.0,0.7
1769,900,900,0.9025974025974026,600.0,
1770,1000,1000,0.9029850746268656,700.0,
1771,1100,1100,0.8571428571428571,800.0,
1772,1200,1200,0.9333333333333332,900.0,
1773,1300,1300,0.7731958762886598,1000.0,
1774,1400,1400,0.8066666666666666,1100.0,
1775,1500,1500,0.6739130434782609,1200.0,
1776,1600,1600,0.7668711656441718,1300.0,
1777,1700,1700,0.7655172413793103,1400.0,
1778,1800,1800,0.9375,1500.0,
1779,1900,1900,0.9065934065934066,1600.0,
1780,2000,2000,0.7592592592592593,1700.0,
1781,2100,2100,0.7558139534883721,1800.0,
1782,2200,2200,0.8169014084507042,1900.0,
1783,2300,2300,0.8108108108108109,2000.0,
1784,2400,2400,0.4721311475409836,2100.0,
1785,2500,2500,0.6686046511627907,2200.0,
1786,2600,2600,0.6589147286821705,2300.0,0.9230769230769232
1787,2700,2700,0.6666666666666666,2400.0,0.9
1788,2800,2800,0.904494382022472,2500.0,0.9285714285714286
1789,2900,2900,0.8263157894736842,2600.0,0.9090909090909092
1790,3000,3000,0.6744186046511628,2700.0,
1791,3100,3100,0.6821192052980133,2800.0,
1792,3200,3200,0.6774193548387096,2900.0,
1793,3300,3300,0.6056338028169014,3000.0,0.6086956521739131
1794,3400,3400,,3100.0,0.8181818181818182
1795,3500,3500,,3200.0,0.8333333333333334
1796,3600,3600,0.6024096385542169,3300.0,0.8888888888888888
1797,3700,3700,0.7006802721088435,3400.0,0.7272727272727273
1798,3800,3800,0.6827586206896552,3500.0,0.8181818181818182
1799,3900,3900,0.5906432748538012,3600.0,0.8
1800,4000,4000,0.6363636363636364,3700.0,0.7
1801,4100,4100,0.6598639455782312,3800.0,
1802,4200,4200,0.6033057851242055,3900.0,
1803,4300,4300,0.5839416058391951,4000.0,
1804,4400,4400,0.62,4100.0,
1805,4500,4500,0.6228571428571429,4200.0,0.8333333333333334
1806,4600,4600,0.6375838926174496,4300.0,0.7692307692307693
1807,4700,4700,0.6140350877192983,4400.0,1.0
1808,4800,4800,0.7525773195876289,4500.0,0.7272727272727273
1809,4900,4900,0.6647727272727273,4600.0,0.6666666666666666
1810,5000,5000,0.6524064171122995,4700.0,0.9166666666666666
1811,5100,5100,0.6339869281045751,4800.0,
1812,5200,5200,0.6355932203389829,4900.0,
1813,5300,5300,0.5843373493975904,5000.0,0.7272727272727273
1814,5400,5400,0.5652173913043478,5100.0,0.6666666666666666
1815,5500,5500,0.6648648648648648,5200.0,0.75
1816,5600,5600,0.75,5300.0,0.875
1817,5700,5700,0.7428571428571429,5400.0,0.75
1818,5800,5800,0.6557377049180327,5500.0,0.9090909090909092
1819,5900,5900,0.6666666666666666,5600.0,0.6363636363636364
1820,6000,6000,0.6617647058823529,5700.0,0.7
1821,6100,6100,0.6558441558441559,5800.0,
1822,6200,6200,0.6842105263157895,5900.0,
1823,6300,6300,0.6536312849162011,6000.0,0.5833333333333334
1824,6400,6400,,6100.0,0.8333333333333334
1825,6500,6500,,6200.0,0.8
1826,6600,6600,0.4594594594594595,6300.0,0.875
1827,6700,6700,0.6824644549763034,6400.0,
1828,6800,6800,0.7415730337078652,6500.0,
1829,6900,6900,0.7109826589595376,6600.0,0.8333333333333334
1830,7000,7000,0.6882352941176471,6700.0,0.8333333333333334
1831,7100,7100,0.6708860759493671,6800.0,0.9285714285714286
1832,7200,7200,0.6712328767123288,6900.0,0.8
1833,7300,7300,0.5974025974025974,7000.0,0.875
1834,7400,7400,0.6490066225165563,7100.0,0.7857142857142857
1835,7500,7500,,7200.0,
1836,7600,7600,,7300.0,
1837,7700,7700,0.7077922077922078,7400.0,
1838,7800,7800,0.6815286624203821,7500.0,
1839,7900,7900,0.6121212121212121,7600.0,0.5833333333333334
1840,8000,8000,0.6666666666666666,7700.0,0.8181818181818182
1841,0,0,,7800.0,0.7692307692307693
1842,100,100,0.9215686274509804,7900.0,0.8888888888888888
1843,200,200,0.9418604651162792,8000.0,0.7272727272727273
1844,300,300,0.8135593220338984,0.0,
1845,400,400,,100.0,
1846,500,500,,200.0,
1847,600,600,0.8736842105263158,300.0,0.75
1848,700,700,0.8322147651006712,400.0,
1849,800,800,0.9464285714285714,500.0,
1850,900,900,0.8352941176470589,600.0,0.9333333333333332
1851,1000,1000,0.9080459770114944,700.0,0.9230769230769232
1852,1100,1100,0.8571428571428571,800.0,0.9285714285714286
1853,1200,1200,0.8632075471698113,900.0,0.9166666666666666
1854,1300,1300,0.8793103448275862,1000.0,
1855,1400,1400,0.7962962962962963,1100.0,
1856,1500,1500,0.5204081632653061,1200.0,0.8333333333333334
1857,1600,1600,0.7514792899408284,1300.0,0.9166666666666666
1858,1700,1700,0.7845303867403315,1400.0,
1859,1800,1800,0.9166666666666666,1500.0,
1860,1900,1900,0.9285714285714286,1600.0,0.8666666666666667
1861,2000,2000,0.7894736842105263,1700.0,0.75
1862,2100,2100,0.7928994082840237,1800.0,
1863,2200,2200,0.7388535031847133,1900.0,
1864,2300,2300,0.8117647058823529,2000.0,0.9090909090909092
1865,2400,2400,0.7384615384615385,2100.0,0.8
1866,2500,2500,0.6,2200.0,
1867,2600,2600,0.4837545126353791,2300.0,
1868,2700,2700,0.5859872611464968,2400.0,0.7692307692307693
1869,2800,2800,0.8805031446540881,2500.0,
1870,2900,2900,0.8888888888888888,2600.0,
1871,3000,3000,0.5802469135802469,2700.0,0.7857142857142857
1872,3100,3100,0.6692913385826772,2800.0,
1873,3200,3200,0.6190476190476191,2900.0,
1874,3300,3300,0.6688311688311688,3000.0,0.5
1875,3400,3400,0.5911602209944752,3100.0,0.7
1876,3500,3500,,3200.0,0.8
1877,3600,3600,,3300.0,0.9
1878,3700,3700,0.4376996805111821,3400.0,0.8888888888888888
1879,3800,3800,0.6402877697841727,3500.0,0.7333333333333333
1880,3900,3900,0.5454545454545454,3600.0,0.8
1881,4000,4000,0.6985645933014354,3700.0,
1882,4100,4100,0.6217616580310881,3800.0,
1883,4200,4200,0.6975308641975309,3900.0,0.9166666666666666
1884,4300,4300,0.6369863013698629,4000.0,0.7058823529411765
1885,4400,4400,0.6230769230769231,4100.0,0.9
1886,4500,4500,0.656441717791411,4200.0,
1887,4600,4600,0.5314685314685315,4300.0,
1888,4700,4700,0.4505494505494506,4400.0,0.7333333333333333
1889,4800,4800,0.5882352941176471,4500.0,0.8181818181818182
1890,4900,4900,0.6566265060240963,4600.0,0.8181818181818182
1891,5000,5000,0.6647058823529411,4700.0,0.75
1892,5100,5100,0.6573426573426573,4800.0,0.8
1893,5200,5200,0.66875,4900.0,0.6666666666666666
1894,5300,5300,0.6416184971098265,5000.0,0.8181818181818182
1895,5400,5400,0.5967741935483871,5100.0,0.8181818181818182
1896,5500,5500,0.6342857142857142,5200.0,
1897,5600,5600,0.6598639455782312,5300.0,
1898,5700,5700,0.6241610738255033,5400.0,0.8461538461538461
1899,5800,5800,0.6464646464646465,5500.0,0.8823529411764706
1900,5900,5900,0.6855345911949685,5600.0,0.9
1901,6000,6000,0.6642857142857143,5700.0,
1902,6100,6100,0.6838235294117647,5800.0,
1903,6200,6200,0.6442953020134228,5900.0,0.9166666666666666
1904,6300,6300,0.6257668711656442,6000.0,
1905,6400,6400,0.6338028169014085,6100.0,
1906,6500,6500,0.6649484536082474,6200.0,0.875
1907,6600,6600,,6300.0,0.7272727272727273
1908,6700,6700,,6400.0,0.6666666666666666
1909,6800,6800,0.4650455927051672,6500.0,0.8461538461538461
1910,6900,6900,0.6641221374045801,6600.0,0.7
1911,7000,7000,0.7914110429447853,6700.0,0.9090909090909092
1912,7100,7100,0.68,6800.0,0.7
1913,7200,7200,0.6375,6900.0,
1914,7300,7300,0.6907894736842105,7000.0,
1915,7400,7400,0.6538461538461539,7100.0,0.75
1916,7500,7500,0.6133333333333333,7200.0,0.7272727272727273
1917,7600,7600,0.6077348066298343,7300.0,0.9
1918,7700,7700,0.6308724832214765,7400.0,0.7272727272727273
1919,7800,7800,0.37894736842105264,7500.0,0.7857142857142857
1920,7900,7900,0.632,7600.0,0.625
1921,8000,8000,0.6335078534031413,7700.0,
1922,0,0,,7800.0,
1923,100,100,0.9807692307692308,7900.0,0.5238095238095238
1924,200,200,0.9176470588235294,8000.0,0.6363636363636364
1925,300,300,0.8117647058823529,0.0,
1926,400,400,0.8089171974522293,100.0,0.9375
1927,500,500,0.8410596026490066,200.0,1.0
1928,600,600,0.9466666666666668,300.0,0.8461538461538461
1929,700,700,0.8553459119496856,400.0,
1930,800,800,0.9014084507042254,500.0,
1931,900,900,0.75,600.0,
1932,1000,1000,0.9014084507042254,700.0,
1933,1100,1100,0.6428571428571429,800.0,0.9545454545454546
1934,1200,1200,0.9821428571428572,900.0,
1935,1300,1300,0.8235294117647058,1000.0,
1936,1400,1400,0.8268156424581006,1100.0,
1937,1500,1500,0.83,1200.0,
1938,1600,1600,0.8201438848920863,1300.0,0.8125
1939,1700,1700,0.8181818181818182,1400.0,
1940,1800,1800,0.9447236180904522,1500.0,
1941,1900,1900,0.8587570621468926,1600.0,
1942,2000,2000,0.7826086956521741,1700.0,
1943,2100,2100,0.7307692307692307,1800.0,0.8888888888888888
1944,2200,2200,0.5777777777777777,1900.0,
1945,2300,2300,0.8490566037735849,2000.0,
1946,2400,2400,0.7877094972067039,2100.0,0.8125
1947,2500,2500,0.7692307692307693,2200.0,0.9166666666666666
1948,2600,2600,0.6534090909090909,2300.0,0.9090909090909092
1949,2700,2700,0.8670212765957447,2400.0,
1950,2800,2800,0.875,2500.0,
1951,2900,2900,0.6585365853658537,2600.0,
1952,3000,3000,0.6142131979695431,2700.0,
1953,3100,3100,0.6268656716417911,2800.0,0.8095238095238095
1954,3200,3200,,2900.0,0.6666666666666666
1955,3300,3300,,3000.0,
1956,3400,3400,0.6373056994818653,3100.0,
1957,3500,3500,0.6482758620689655,3200.0,0.6923076923076923
1958,3600,3600,0.6301369863013698,3300.0,0.7692307692307693
1959,3700,3700,0.6729559748427673,3400.0,0.8
1960,3800,3800,0.6597938144329897,3500.0,0.8181818181818182
1961,3900,3900,0.5460122699386503,3600.0,
1962,4000,4000,0.6540880503144654,3700.0,
1963,4100,4100,0.6504065040650406,3800.0,0.4736842105263158
1964,4200,4200,0.66,3900.0,0.75
1965,4300,4300,0.35766423357664234,4000.0,
1966,4400,4400,0.676056338028169,4100.0,
1967,4500,4500,0.7460317460317459,4200.0,0.7272727272727273
1968,4600,4600,0.7396449704142012,4300.0,0.6
1969,4700,4700,0.6961325966850829,4400.0,0.8333333333333334
1970,4800,4800,0.5984848484848485,4500.0,0.7777777777777778
1971,4900,4900,0.5945945945945946,4600.0,0.9090909090909092
1972,5000,5000,0.6835443037974683,4700.0,0.7692307692307693
1973,5100,5100,0.6343283582089553,4800.0,0.7272727272727273
